dataset,attr_conc.mean,attr_ent.mean,attr_to_inst,best_node.mean,can_cor.mean,cat_to_num,class_conc.mean,class_ent,cor.mean,cov.mean,eigenvalues.mean,elite_nn.mean,eq_num_attr,freq_class.mean,g_mean.mean,gravity,h_mean.mean,inst_to_attr,iq_range.mean,joint_ent.mean,kurtosis.mean,leaves,leaves_branch.mean,leaves_corrob.mean,leaves_homo.mean,leaves_per_class.mean,lh_trace,linear_discr.mean,mad.mean,max.mean,mean.mean,median.mean,min.mean,mut_inf.mean,naive_bayes.mean,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_repeated.mean,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,p_trace,random_node.mean,range.mean,roy_root,sd.mean,sd_ratio,skewness.mean,sparsity.mean,t_mean.mean,tree_depth.mean,tree_imbalance.mean,tree_shape.mean,var.mean,var_importance.mean,w_lambda,worst_node.mean
companhia_aerea_bootstrap_5.xlsx,0.0321194580341413,2.3676619094805864,0.0002021096396673853,0.7893824623718849,0.7378424436653319,0.0,0.04061375968461803,0.9873267857661039,0.12642248845850773,17.17494687344502,47476.157928532106,0.6867592985304434,11.14141056263565,0.5,41.57056414242349,596.5147171485035,27.71267222538012,4947.809523809524,66.52380952380952,3.26637094076978,4.242437732146279,2913,17.537590113285273,0.0003432887058015791,11668292048.114317,0.5,1.1949630814332193,0.8692542984141992,39.0418,320.9047619047619,61.862382583923626,45.0,2.1904761904761907,0.08861775447691056,0.868830808737368,2912,138.66666666666666,0.028025870033877427,80.88888888888889,138.66666666666666,21,3,0,2,0.04761904761904762,1,103904,0.0,21,4,25.71769244725653,,0.8909570564739662,0.5444114716740285,0.6658646239078037,318.7142857142857,1.1949630814332193,51.00093474654975,1.0705124176418728,0.17331585109513362,0.2055224899238323,49.620671481732685,16.540772532188843,0.026734786856826707,0.002174204718025428,47476.15792853212,0.047619047619047616,0.4555885283259715,0.5661764711058443
companhia_aerea_bootstrap_6.xlsx,0.024239817625247535,2.369972450969897,0.0002021096396673853,0.7905662827895132,0.738783965389229,0.0,0.040632790812447465,0.9876098498302186,0.12623462925610018,16.911800279697744,47749.01517666308,0.679474107164442,11.149365812890103,0.5,41.19815144502244,602.9291763992807,27.421247732999703,4947.809523809524,66.57142857142857,3.269002388148186,5.078767426522594,2983,17.136775058665773,0.00033523298692591353,1310429621.682935,0.5,1.2016817425684412,0.8697067009106588,38.61820000000001,320.9047619047619,61.86720342587297,44.714285714285715,2.0952380952380953,0.08857991265192988,0.8696873960576493,2982,142.0,0.02869956883276871,96.19354838709677,142.0,21,3,0,2,0.04761904761904762,1,103904,0.0,21,4,25.755190652338747,,0.8919387085273781,0.5458017475162334,0.565435402610666,318.8095238095238,1.2016817425684412,51.18123388504104,1.0713931293184247,0.19370714778717207,0.2023444224611254,49.47532202281656,16.13981559094719,0.032192674916153165,0.0023929795829134024,47749.01517666309,0.047619047619047616,0.45419825248376655,0.565435402610666
companhia_aerea_bootstrap_7.xlsx,0.02708992997549072,2.3675134547666783,0.0002021096396673853,0.789536472343311,0.7404748276033531,0.0,0.040683466254146615,0.9871300752600951,0.1249334525326499,17.112853350000737,47290.75055106782,0.7186062798292259,11.157673230107997,0.5,40.93876263219419,605.0336831723216,27.210477601460152,4947.809523809524,66.04761904761905,3.2661725688413887,5.577666904353922,2863,17.363604610548375,0.0003492839678658749,2677066560.007816,0.5,1.2138733139237898,0.8706401371439284,38.0534,320.9047619047619,61.49724791749162,44.38095238095238,2.0952380952380953,0.08847096118538511,0.870255250689383,2862,136.28571428571428,0.027544656606097936,92.3225806451613,136.28571428571428,21,3,0,2,0.04761904761904762,1,103904,0.0,21,4,25.760345123929522,,0.8920157482473774,0.5483029703142156,0.6802914512253284,318.8095238095238,1.2138733139237898,50.9637897956674,1.0703615589156692,0.21847973575013177,0.20234549385923964,49.12260468796783,16.366812227074234,0.03198241203581503,0.0024453826480256564,47290.75055106779,0.047619047619047616,0.4516970296857844,0.5737221686902553
customer_churn_telecom_services_bootstrap_1.xlsx,0.04001700133441519,1.5323778492915632,0.00270193401592719,0.7346417140825036,0.5321622448821518,0.0,0.02212586227327712,0.83472504000305,0.18926569465791765,583.9660635029222,279284.3489527561,0.706774133583344,23.71366472587122,0.5,58.336956317059865,1102.6534312301449,16.496159887117667,370.10526315789474,188.18223684210525,2.331902718859026,-0.9323430407009912,924,12.423160173160174,0.001082251082251082,3821103.970274921,0.5,0.3950827752203301,0.8001976108884004,99.0844989473684,468.97631578947363,127.03606445721816,79.22631578947367,2.7921052631578944,0.03520017043558766,0.7468683321479374,923,48.578947368421055,0.13125711035267348,40.130434782608695,48.578947368421055,19,13,0,2,0.05847953216374269,1,7032,0.0,19,2,42.53325084307878,,0.8812588904694169,0.2831966548780113,0.7346417140825036,466.1842105263158,0.3950827752203301,124.57396158368762,,0.08457141663271696,0.3910458851124058,96.88924232975806,11.430427720628046,0.04567338026455485,0.008404737685149882,279284.34895275603,0.05263157894736842,0.7168033451219886,0.7346417140825036
customer_churn_telecom_services_bootstrap_2.xlsx,0.030415847311648637,1.5311753234597625,0.00270193401592719,0.7430318925384716,0.5239580456199813,0.0,0.02012990952488239,0.8221367121132732,0.18470866979621473,558.1276179238645,265868.45844613,0.7180074437475753,24.030509573757755,0.5,58.30343153023493,1072.6185279880485,16.824999310192783,370.10526315789474,183.94276315789475,2.3190998308925708,-0.9262796740096867,868,13.648617511520737,0.001152073732718894,10818969.266787546,0.5,0.37842061438058805,0.7989183935729989,97.68188131578947,468.9710526315789,124.81314105442786,79.65526315789474,2.8157894736842106,0.034212204680464965,0.7498573483770853,867,45.63157894736842,0.12329351535836178,37.69565217391305,45.63157894736842,19,13,0,2,0.05847953216374269,1,7032,0.0,19,2,43.7552368448812,,0.8823946479374112,0.27453203356991035,0.7430318925384716,466.15526315789475,0.37842061438058805,121.59786718121909,,0.08103084916865334,0.39104551571190604,95.74002307308555,12.657060518731988,0.04707326123617574,0.00845979243379584,265868.4584461298,0.05263157894736842,0.7254679664300897,0.7430318925384716
customer_churn_telecom_services_bootstrap_3.xlsx,0.0447391958979616,1.5263022297577091,0.00270193401592719,0.7393346695978276,0.5184815429950932,0.0,0.02026986076861641,0.8277490051373426,0.18792986483001242,561.2689824746639,269081.2710330272,0.7215656520755205,24.958936425636434,0.5,60.24918030401713,1056.4528908962532,17.485658597015217,370.10526315789474,180.99078947368423,2.3208868006811354,-0.9120182493150185,926,12.948164146868251,0.0010799136069114472,34411810.91727475,0.5,0.36765810607526944,0.7970736211690159,99.56244236842105,468.3263157894737,126.90564599425181,81.11315789473683,2.794736842105263,0.033164434213916454,0.7531316678520625,925,48.68421052631579,0.1315415244596132,34.25925925925926,48.68421052631579,19,13,0,2,0.05847953216374269,1,7032,0.0,19,2,45.02226047074376,,0.8808317438251649,0.2688231104265727,0.7393346695978276,465.5315789473684,0.36765810607526944,122.31193427301076,,0.08562071058217341,0.39104546386997197,97.95606822150162,11.95569962182604,0.04077550838783264,0.008517425370525335,269081.2710330272,0.05263157894736842,0.7311768895734273,0.7393346695978276
customer_churn_telecom_services_bootstrap_4.xlsx,0.06291406091977261,1.5295717242606934,0.00270193401592719,0.7312285820509505,0.5322226907508975,0.0,0.021451061597348976,0.839696043375827,0.18652662892221342,559.4137406871644,267372.5596272041,0.7212623658347341,23.820603432734792,0.5,58.964395052889344,1071.6844590349651,17.25711001303722,370.10526315789474,183.19605263157897,2.3340169375831605,-0.9257622505144815,943,12.992576882290562,0.001060445387062566,10582620.743610881,0.5,0.3952080040375582,0.7949372817793872,97.66432421052632,468.9684210526316,125.47782206155321,79.26842105263158,2.8026315789473686,0.035250830053360376,0.7548364153627312,942,49.578947368421055,0.13395904436860068,37.68,49.578947368421055,19,13,0,2,0.05847953216374269,1,7032,0.0,19,2,42.39108389633177,,0.8825401283460496,0.28326099255012543,0.7312285820509505,466.1657894736842,0.3952080040375582,121.94184472448066,,0.08726668396196006,0.39104583736704923,96.36804377650286,12.0,0.04336923179635512,0.008093560298199617,267372.559627204,0.05263157894736842,0.7167390074498745,0.7312285820509505
customer_churn_telecom_services_bootstrap_5.xlsx,0.04981387906683388,1.5325803646120246,0.00270193401592719,0.7285266875727403,0.5234756879394675,0.0,0.020627990308779442,0.8435707442886192,0.18380260335929333,557.3791200446581,266990.7213498724,0.7349264111599638,24.948459646760107,0.5,59.91705043035101,960.3800389575333,17.565217094214418,370.10526315789474,188.85657894736843,2.342338570722634,-0.9400930813655325,886,12.72234762979684,0.001128668171557562,17344719.588919573,0.5,0.37746130890562507,0.7949423331824648,99.42393631578948,468.9710526315789,126.78640201185556,80.66315789473684,2.8078947368421048,0.033812538178010054,0.7583932092978145,885,46.578947368421055,0.12585324232081913,35.4,46.578947368421055,19,13,0,2,0.05263157894736842,1,7032,0.0,19,2,44.325800640684726,,0.8816840165524376,0.27402679586369877,0.7285266875727403,466.16315789473686,0.37746130890562507,121.84344858834353,,0.08561399888621153,0.39104575201080216,98.59003492142678,11.730095990965555,0.04084143729282725,0.008902819511852738,266990.7213498722,0.05263157894736842,0.7259732041363012,0.7285266875727403
customer_churn_telecom_services_bootstrap_6.xlsx,0.045253915580255724,1.527422818303366,0.00270193401592719,0.7275313591103065,0.5371918013056944,0.0,0.0214638533496824,0.8449848237854722,0.1861156684994579,558.9011129858934,268827.49922915024,0.7141667609595241,24.633895378231735,0.5,60.54646015424181,967.7825198425593,17.755925040249345,370.10526315789474,180.1967105263158,2.338105928502275,-0.9372514658346085,913,12.64184008762322,0.001095290251916758,23027636.518111706,0.5,0.40562960835336553,0.7983502117548171,97.7501589473684,468.97631578947363,126.4787580085025,80.40263157894738,2.7921052631578944,0.03430171358656338,0.7608055573516099,912,48.0,0.1296928327645051,35.07692307692308,48.0,19,13,0,2,0.05847953216374269,1,7032,0.0,19,2,43.52905288386776,,0.8785594206646838,0.2885750313900567,0.7275313591103065,466.1842105263158,0.40562960835336553,122.24923212505165,,0.07596832242570771,0.391045237780442,97.28855387877276,11.64931506849315,0.03960102873050796,0.00858673476180529,268827.49922915024,0.05263157894736842,0.7114249686099433,0.7275313591103065
customer_churn_telecom_services_bootstrap_7.xlsx,0.05330485660179709,1.531684540655176,0.00270193401592719,0.7406144930815983,0.5395558396034934,0.0,0.021622969306566264,0.8258179176913111,0.18912855249739655,575.1476890248554,273332.21638654463,0.7148773923444977,23.22099172664631,0.5,59.0328116018673,1040.6583440169645,16.83763977345785,370.10526315789474,187.5348684210526,2.321939036791856,-0.9326090650401643,912,12.62828947368421,0.0010964912280701754,6805948.7816521255,0.5,0.41067699900133564,0.8056054409672833,98.32954342105263,468.9684210526316,126.58726573259086,80.03421052631579,2.7921052631578944,0.03556342155463055,0.7684891455450666,911,47.94736842105263,0.12955062571103526,37.958333333333336,47.94736842105263,19,13,0,2,0.05847953216374269,1,7032,0.0,19,2,42.069099476333776,,0.885662501616449,0.2911205040502307,0.7406144930815983,466.1763157894737,0.41067699900133564,123.26597541502035,,0.08527388552382682,0.39104589546215585,97.0553498378648,11.635765222161274,0.04482903926953488,0.008780641383246371,273332.2163865447,0.05263157894736842,0.7088794959497693,0.7406144930815983
diabetes_bootstrap_1.xlsx,0.021369713940151084,3.275866618510314,0.0039507320474087846,0.90215669346571,0.8161023281008783,0.0,0.04205481515266333,0.8720390887914347,0.13496145050809627,79135900.03441834,11241077228.623083,0.4208622457238439,6.749960265618163,0.5,23.23580422684394,114332.81309949569,22.324214969668795,253.11764705882354,6.64,4.01871397068764,54.50632842184466,110,10.636363636363637,0.00909090909090909,110326.02930925286,0.5,1.9942182537647766,0.9430572492311013,4.735598823529411,571886.6970588237,2349.447742477889,23.064117647058822,12.30235294117647,0.12919173661410777,0.7150828252306696,109,6.411764705882353,0.02533116430397397,6.055555555555555,6.8125,17,2,0,2,0.022058823529411763,1,4303,0.0,17,15,24.356626548764794,,0.8916991312793396,0.6660230099316737,0.90215669346571,571874.3947058824,1.9942182537647766,34069.99105113324,2.160693896552109,3.22091278642561,0.0919436059933809,23.176384277288154,9.689497716894977,0.05031481350762486,0.027969429709694602,11241077228.623085,0.058823529411764705,0.3339769900683263,0.7641105055846328
diabetes_bootstrap_2.xlsx,0.025194104495167124,3.2800816560898,0.0039507320474087846,0.9044903685318081,0.8262070011314191,0.0,0.044329494845356615,0.8934602894177365,0.13302560207902067,1846582.9660276894,11244388466.362425,0.8357864350078239,6.645261263301087,0.5,23.2659682043307,105083.89034749166,22.36143123809145,253.11764705882354,6.656176470588234,4.039091206248881,53.89115381138395,107,10.289719626168225,0.009345794392523364,52650.489643689645,0.5,2.1507773833118504,0.9419020126261264,4.862928,571887.5,2349.462085822477,23.204117647058826,12.276470588235295,0.13445073925865525,0.6988177844925269,106,6.235294117647059,0.024633976295607717,6.625,6.625,17,2,0,2,0.022058823529411763,1,4303,0.0,17,15,23.39615932330134,,0.9009998381265852,0.6826180087185727,0.6897517940970161,571875.2235294118,2.1507773833118504,34519.407440151685,2.2645015088944196,3.276102319150518,0.09189891430729427,23.287239643825014,9.342723004694836,0.061825085938802676,0.029263220100759345,11244388466.36243,0.0588235294117647,0.3173819912814273,0.7341703987481789
diabetes_bootstrap_3.xlsx,0.026071757031057723,3.28026952507324,0.0039507320474087846,0.8982091404521665,0.8135986209991211,0.0,0.04143914129408442,0.882452506942371,0.13807221038034925,38794460.80988912,12510465135.832386,0.8840462957966869,6.8372104870993144,0.5,23.244971000753285,128988.36777045092,22.28569149067686,253.11764705882354,6.7964705882352945,4.033655871392442,61.61475028223143,113,10.929203539823009,0.008849557522123894,95621.90484286954,0.5,1.958078549406944,0.937952840878433,4.943162823529412,571886.7188235294,2615.179099260434,23.11,12.377058823529413,0.1290661606231683,0.7071785463767334,112,6.588235294117647,0.026028352312340228,6.588235294117647,6.588235294117647,17,2,0,2,0.022058823529411763,1,4303,0.0,17,15,24.415411051472834,,0.8889111314951708,0.6619427160916714,0.6990476447418119,571874.341764706,1.958078549406944,35063.38045449145,2.2021738293832382,3.3262466954457075,0.09199748677668135,23.1459793673567,9.982222222222223,0.05728221189761435,0.02709204749723451,12510465135.832384,0.058823529411764705,0.3380572839083286,0.7576031943020558
diabetes_bootstrap_4.xlsx,0.027578220436781615,3.275501322359565,0.0039507320474087846,0.8935622942858685,0.8115890810109068,0.0,0.043077496328094655,0.8979616143549176,0.14075121824209247,117963277.87355103,14120132489.004972,0.8225392543031349,6.878123202871817,0.5,23.38415603389163,127413.39238812379,22.39936205361386,253.11764705882354,6.7700000000000005,4.042909646540792,35.245906691253325,118,10.601694915254237,0.00847457627118644,51042.86704406704,0.5,1.929774790260534,0.9388819942804725,4.729494,571886.2229411764,2947.5443127229983,23.222352941176467,12.21470588235294,0.1305532901736905,0.6946333567150489,117,6.882352941176471,0.027190332326283987,7.8,7.8,17,2,0,2,0.022058823529411763,1,4303,0.0,17,15,24.089381646389594,,0.899600172664976,0.6586768364161282,0.7485566287163439,571874.0082352941,1.929774790260534,39090.61447847941,2.311179633532291,2.7534844206878772,0.09187713874501713,23.286964086447586,9.651063829787233,0.06693315024074725,0.026471154164459745,14120132489.004969,0.058823529411764705,0.3413231635838718,0.7064986780337776
diabetes_bootstrap_5.xlsx,0.015699266364088835,3.279684073766088,0.0039507320474087846,0.8996061080235256,0.8197086791946272,0.0,0.042820235132371376,0.8971748769709917,0.13893614769336227,1698926.3267732854,11559703412.871769,0.8996061080235256,6.74214729332528,0.5,23.28655171608274,110235.05587273506,22.35924339271659,253.11764705882354,6.847941176470588,4.04378934576728,53.92085700194923,117,11.042735042735043,0.008547008547008546,304184.63876062015,0.5,2.0480586066713937,0.9388803755463228,4.834148117647059,571886.8847058824,2415.9267413979296,23.114705882352943,12.28529411764706,0.13306960496979858,0.6948642961204338,116,6.823529411764706,0.026957936323495236,5.8,6.823529411764706,17,2,0,2,0.022058823529411763,1,4303,0.0,17,15,23.64638017457438,,0.8954141261533481,0.6719223187470003,0.6946328171369988,571874.5994117646,2.0480586066713937,34467.2151673589,2.276722767330281,3.1921975144779418,0.09186831197328285,23.251191728724013,10.094420600858369,0.04480345960143511,0.02592861142932859,11559703412.871769,0.058823529411764705,0.32807768125299974,0.7489575352074679
diabetes_bootstrap_6.xlsx,0.02208475934052602,3.2794566741943,0.0039507320474087846,0.9033254195219339,0.8197753029744368,0.0,0.04398838476236037,0.8921163771104756,0.13655184590824423,77391111.05974044,13489952159.22834,0.8928845842551125,6.666208666213878,0.5,23.35267337408136,118085.26750625913,22.406122314700006,253.11764705882354,6.729411764705882,4.037746400838228,33.66695952421381,105,10.60952380952381,0.009523809523809525,160151.2801599501,0.5,2.0490737507564205,0.9453947013435492,4.82542694117647,571886.4752941178,2814.665634372736,23.134117647058822,12.790000000000001,0.13382665046654768,0.6995133005989317,104,6.117647058823529,0.02416918429003021,5.473684210526316,6.117647058823529,17,2,0,2,0.022058823529411763,1,4303,0.0,17,15,23.505258577132647,,0.8947223870932929,0.6720315473668297,0.9033254195219339,571873.6852941175,2.0490737507564205,38876.59633878675,2.26319895031708,2.805429323003482,0.09189538052942411,23.2792760356175,9.665071770334928,0.047394520012700656,0.02914519537062872,13489952159.228342,0.05882352941176469,0.3279684526331703,0.7364943614093777
diabetes_bootstrap_7.xlsx,0.03173082014280675,3.2800766466719677,0.0039507320474087846,0.9091377542761562,0.8280651026580402,0.0,0.042951602167508984,0.8749803003250558,0.13652046876062116,38700566.76533301,9332504816.182913,0.800553067501214,6.694659314313033,0.5,23.092332736983472,84005.95613522688,22.26969444119308,253.11764705882354,6.653529411764707,4.024358690484647,44.74475659684316,101,10.485148514851485,0.0099009900990099,71711.39531579532,0.5,2.181590697621241,0.9486418820482383,4.808856705882353,571886.8288235294,1950.7029246353438,23.086470588235297,12.319411764705883,0.13069825651237657,0.7118291695893811,100,5.882352941176471,0.023239600278875203,6.25,6.666666666666667,17,2,0,2,0.022058823529411763,1,4303,0.0,17,15,24.09656007814732,,0.9012329358441697,0.6856918142400708,0.816643824529218,571874.5094117647,2.181590697621241,32517.38783391274,2.19110548354115,3.1043497527584933,0.09191691656263715,23.14560702329712,9.542288557213931,0.06179081071501266,0.030590699450804455,9332504816.182905,0.058823529411764705,0.31430818575992925,0.7440684184967356
diabetes_data_bootstrap_1.xlsx,0.002977665898817241,1.0138190332606205,0.012772751463544438,0.6258391170781658,0.26131953536093994,0.0,0.002924302556622614,0.9620647830160897,0.026007656502530833,0.06846968352960733,45.95078760388677,0.5534873136875641,363.8245433559324,0.5,7.631795879480033,3.9162784964529997,7.333564347891479,78.29166666666667,3.75,1.9732395065384445,2.1082295012749825,391,12.099744245524297,0.0025575447570332483,1423072.6901861813,0.5,0.07329291905632741,0.6481966093981112,2.656325,12.333333333333334,8.208909881142452,8.083333333333334,4.583333333333333,0.002644309738265497,0.6343668221640687,390,16.25,0.20755721128259713,19.5,16.25,24,19,0,2,0.0,1,1879,0.0,24,15,382.39647530308713,,0.8009415178063488,0.06828789956125754,0.6200051200364092,7.75,0.07329291905632741,2.3420094828784555,1.0185580575474782,1.5811756584587056,0.4313027134328076,8.102118393858872,11.11651728553137,0.050334046753441254,0.015945229688873682,45.950787603886766,0.041666666666666664,0.9317121004387424,0.6146888155649106
diabetes_data_bootstrap_2.xlsx,0.002072715742793891,0.9988457559920794,0.012772751463544438,0.6152235749231993,0.2671314532040729,0.0,0.003067403761901696,0.9609863589081326,0.02559826507377196,0.05334699165217765,45.263159572677324,0.5391142337012175,329.31939125346787,0.5,7.593009753617106,2.970259765319824,7.298662019121973,78.29166666666667,3.75,1.9569140165906944,2.3664866089873446,356,11.932584269662922,0.0028089887640449433,1447706.2558609606,0.5,0.076842643907342,0.6519513027648196,2.5945499999999995,12.333333333333334,8.171855596948733,8.041666666666666,4.583333333333333,0.0029180983095176694,0.6264051655478439,355,14.791666666666666,0.18893028206492815,16.136363636363637,14.791666666666666,24,19,0,2,0.0,1,1879,0.0,24,15,341.29338769507666,,0.8052110592786438,0.07135921329091978,0.6157526453521447,7.75,0.076842643907342,2.326108176158583,1.0177193384024084,1.6096627512207313,0.4313027134328076,8.058827871272511,10.950773558368494,0.04672252844644758,0.017770109551676204,45.263159572677324,0.04166666666666666,0.9286407867090802,0.6157526453521447
diabetes_data_bootstrap_3.xlsx,0.0016555154263785013,1.0109574473359901,0.012772751463544438,0.6136335191716918,0.270843707056836,0.0,0.003276061200918435,0.9755434144624769,0.02544263228990754,0.08066366014360056,44.30957790579245,0.5465837979292296,328.8059161640341,0.5,7.64223615518533,1.2660848373888174,7.3464808791389205,78.29166666666667,3.6666666666666665,1.9835339339954532,2.341932232072695,370,12.991891891891893,0.0027027027027027024,12769315.31896921,0.5,0.07916345271980112,0.6253214245079076,2.5327749999999996,12.333333333333334,8.214963633138195,8.083333333333334,4.583333333333333,0.002966927803013738,0.6083029923768346,369,15.375,0.19638105375199574,14.192307692307692,15.375,24,19,0,2,0.0,1,1879,0.0,24,15,339.74217994421116,,0.8004124473774036,0.07335631365228922,0.5918050972806919,7.75,0.07916345271980112,2.3073868333860403,1.0176690183103299,1.6014863792731788,0.4313027134328076,8.128136994390315,12.010825439783492,0.038265412899691605,0.017046520758319545,44.30957790579245,0.041666666666666664,0.9266436863477108,0.596592331323245
diabetes_data_bootstrap_4.xlsx,0.00232104727502834,1.0134609462478013,0.012772751463544438,0.6205228126066674,0.2584881653261809,0.0,0.0027597632905255673,0.9704503092486076,0.023196866525895227,0.05407540636926913,46.582752700049845,0.5279582432586187,393.2862237697307,0.5,7.634275191388455,1.8087400834513438,7.331232937767118,78.29166666666667,3.75,1.9814437134097662,2.2705832325572373,357,12.680672268907562,0.0028011204481792717,21914188.327852465,0.5,0.07160017856849143,0.6274633064057344,2.656325,12.333333333333334,8.217513748447756,8.083333333333334,4.583333333333333,0.002467542086642747,0.6109824780976221,356,14.833333333333334,0.18946248004257585,13.692307692307692,14.833333333333334,24,19,0,2,0.0,1,1879,0.0,24,14,409.7167823940468,,0.784998293321197,0.06681613161369504,0.6008504949368529,7.75,0.07160017856849143,2.3544448805589036,1.017449108432343,1.5950220768143888,0.4313027134328076,8.105403011514614,11.699859747545583,0.03824117471546926,0.01705627414692684,46.58275270004986,0.041666666666666664,0.933183868386305,0.5992547502560017
diabetes_data_bootstrap_5.xlsx,0.002158431243078559,1.011793235384131,0.012772751463544438,0.6301228808738195,0.25584517549521973,0.0,0.0030969908929444566,0.9685353672600129,0.02606584975942479,0.06678596908917989,45.005352821565644,0.5359028330868131,337.6364599208107,0.5,7.6058320386868274,2.0239394634740435,7.309193846631055,78.29166666666667,3.7083333333333335,1.9774600280610342,2.1896623256047283,370,12.086486486486486,0.002702702702702703,1731970.4769115988,0.5,0.07004143905809693,0.6386448970303789,2.5327749999999996,12.333333333333334,8.182455206670214,8.0,4.583333333333333,0.002868574583109814,0.60566048469678,369,15.375,0.19638105375199574,16.772727272727273,15.375,24,19,0,2,0.0,1,1879,0.0,24,14,351.7163774445944,,0.8041642962794402,0.06545675382417979,0.6040448287632268,7.75,0.07004143905809693,2.3215676795675226,1.0170299006768124,1.584001758290377,0.4313027134328076,8.075472394449365,11.104194857916102,0.04609652061577006,0.0169052368885762,45.00535282156556,0.041666666666666664,0.9345432461758202,0.6040448287632268
diabetes_data_bootstrap_6.xlsx,0.00308218305289264,1.0113144540718337,0.012772751463544438,0.6125469336670838,0.2152970902624547,0.0,0.0018764079294295965,0.9685353672600129,0.025777854624126063,0.06836551779472454,45.61392678225396,0.5487228353623848,415.14791111831573,0.5,7.585635634967255,4.148832175195861,7.28830971721401,78.29166666666667,3.7083333333333335,1.9775168326757047,2.2390656478243898,389,12.596401028277635,0.002570694087403599,83891786.4997122,0.5,0.048605856418982823,0.6210575719649561,2.5945499999999995,12.333333333333334,8.160945538406954,8.041666666666666,4.583333333333333,0.0023329886561418434,0.594993742177722,388,16.166666666666668,0.20649281532730177,13.379310344827585,16.166666666666668,24,19,0,2,0.0,1,1879,0.0,24,15,432.48451412716463,,0.808931619069291,0.04635283707547956,0.6040448287632268,7.75,0.048605856418982823,2.3312302111700363,1.0174658551611033,1.5964380435396546,0.4313027134328076,8.046870386772955,11.613899613899614,0.035558081998591874,0.016011842543254474,45.61392678225395,0.041666666666666664,0.9536471629245205,0.607236318124929
diabetes_data_bootstrap_7.xlsx,0.0037636209521572464,1.0191740277974626,0.012772751463544438,0.6109881670269655,0.24066232310543711,0.0,0.0027093305160617157,0.9691805067553129,0.025531351883890035,0.06771233268827405,45.21429807866514,0.5359284332688586,323.81293540201506,0.5,7.603774936497877,1.3265660051927246,7.311894795356893,78.29166666666667,3.625,1.9853615086393663,1.9638237039122375,359,11.20891364902507,0.0027855153203342614,319693.2012719307,0.5,0.06147912337940281,0.6306661736261235,2.5327749999999996,12.333333333333334,8.175403583466382,8.0,4.583333333333333,0.0029930259134091455,0.6051342587325065,358,14.916666666666666,0.19052687599787121,19.88888888888889,14.916666666666666,24,19,0,2,0.0,1,1879,0.0,24,15,339.51627258936526,,0.8051883035612699,0.057918353762505814,0.6029809989759929,7.75,0.06147912337940281,2.3281832504561746,1.0153321011211731,1.561448616228379,0.4313027134328076,8.041519043401241,10.225941422594142,0.05951780360502756,0.01756860419568245,45.214298078665166,0.041666666666666664,0.9420816462374941,0.6029809989759929
diabetes_prediction_dataset_bootstrap_1.xlsx,0.010317760453255229,2.649337385106484,8e-05,0.9540700000000001,0.5882115688942723,0.0,0.012567596206914475,0.4170489277993811,0.0923238246912659,7.036288886608367,275.6210266006999,0.90011,6.8539880496789225,0.5,24.895858659568262,64.6373686353741,21.837549415677895,12500.0,13.0375,3.005538683062256,4.062835439714016,2884,19.31900138696255,0.0003467406380027739,1956264641.1219091,0.5,0.5290352707386071,0.95594,7.7484382499999995,61.96125,27.072565937500002,27.39,12.06375,0.060847629843608766,0.9027600000000001,2883,360.375,0.02883,93.0,360.375,8,2,0,2,0.0,1,100000,0.0,8,5,42.54051902951421,,0.97546,0.3459928497810612,0.9479900000000001,49.8975,0.5290352707386071,9.15776695488433,1.0261838788289417,1.4154257590094668,0.20299485891930127,26.99070052083333,18.32252470955436,0.026885760871448405,0.0009514798233272629,275.62102660069996,0.125,0.6540071502189388,0.9157299999999999
diabetes_prediction_dataset_bootstrap_2.xlsx,0.01027026521520405,2.6490845707526267,8e-05,0.95404,0.5878777959610325,0.0,0.012575496978845769,0.4170489277993811,0.09285250632523002,7.1496430836067955,277.0325326195703,0.93947,6.840238394123526,0.5,24.878960629574387,65.00391963686188,21.811311374190858,12500.0,13.04125,3.0051635580660636,4.068005106183803,2906,20.00997935306263,0.00034411562284927734,21645349152.77698,0.5,0.5281180669243987,0.95576,7.7502914999999994,61.9025,27.065707075,27.39,12.06375,0.06096994048594408,0.90539,2905,363.125,0.02905,80.69444444444444,363.125,8,2,0,2,0.0,1,100000,0.0,8,5,42.449026678373464,,0.9752399999999998,0.34560030298400135,0.9157299999999999,49.83875,0.5281180669243987,9.176804127675135,1.0260794119784635,1.413169153868429,0.20299481087390306,26.97201583333333,19.013594906212354,0.023044280842357403,0.0009430868417073166,277.0325326195701,0.125,0.6543996970159986,0.9157299999999999
